horizon_quarter,scenario,variable,pct_dev
70,R&D efficiency,Adopted technology (A<sub>t</sub>),4.548
71,R&D efficiency,Adopted technology (A<sub>t</sub>),4.582
72,R&D efficiency,Adopted technology (A<sub>t</sub>),4.616
73,R&D efficiency,Adopted technology (A<sub>t</sub>),4.649
74,R&D efficiency,Adopted technology (A<sub>t</sub>),4.681
75,R&D efficiency,Adopted technology (A<sub>t</sub>),4.713
76,R&D efficiency,Adopted technology (A<sub>t</sub>),4.745
77,R&D efficiency,Adopted technology (A<sub>t</sub>),4.775
78,R&D efficiency,Adopted technology (A<sub>t</sub>),4.806
79,R&D efficiency,Adopted technology (A<sub>t</sub>),4.836
80,R&D efficiency,Adopted technology (A<sub>t</sub>),4.865
81,R&D efficiency,Adopted technology (A<sub>t</sub>),4.894
82,R&D efficiency,Adopted technology (A<sub>t</sub>),4.922
83,R&D efficiency,Adopted technology (A<sub>t</sub>),4.95
84,R&D efficiency,Adopted technology (A<sub>t</sub>),4.977
85,R&D efficiency,Adopted technology (A<sub>t</sub>),5.004
86,R&D efficiency,Adopted technology (A<sub>t</sub>),5.031
87,R&D efficiency,Adopted technology (A<sub>t</sub>),5.057
88,R&D efficiency,Adopted technology (A<sub>t</sub>),5.082
89,R&D efficiency,Adopted technology (A<sub>t</sub>),5.108
90,R&D efficiency,Adopted technology (A<sub>t</sub>),5.132
91,R&D efficiency,Adopted technology (A<sub>t</sub>),5.157
92,R&D efficiency,Adopted technology (A<sub>t</sub>),5.181
93,R&D efficiency,Adopted technology (A<sub>t</sub>),5.204
94,R&D efficiency,Adopted technology (A<sub>t</sub>),5.228
95,R&D efficiency,Adopted technology (A<sub>t</sub>),5.25
96,R&D efficiency,Adopted technology (A<sub>t</sub>),5.273
97,R&D efficiency,Adopted technology (A<sub>t</sub>),5.295
98,R&D efficiency,Adopted technology (A<sub>t</sub>),5.317
99,R&D efficiency,Adopted technology (A<sub>t</sub>),5.338
100,R&D efficiency,Adopted technology (A<sub>t</sub>),5.359
1,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.002
2,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.004
3,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.006
4,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.009
5,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.011
6,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.013
7,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.015
8,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.016
9,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.017
10,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.018
11,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.018
12,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.018
13,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.016
14,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.015
15,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.013
16,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.01
17,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.007
18,Infrastructure spending,Adopted technology (A<sub>t</sub>),-0.003
19,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.002
20,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.007
21,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.013
22,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.019
23,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.026
24,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.034
25,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.042
26,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.05
27,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.059
28,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.069
29,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.079
30,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.09
31,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.101
32,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.112
33,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.124
34,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.136
35,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.149
36,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.162
37,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.175
38,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.189
39,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.203
40,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.217
41,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.232
42,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.247
43,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.262
44,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.277
45,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.293
46,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.309
47,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.325
48,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.341
49,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.358
50,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.374
51,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.391
52,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.408
53,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.425
54,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.442
55,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.46
56,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.477
57,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.494
58,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.512
59,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.529
60,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.547
61,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.565
62,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.582
63,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.6
64,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.618
65,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.636
66,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.653
67,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.671
68,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.689
69,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.707
70,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.724
71,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.742
72,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.76
73,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.777
74,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.795
75,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.812
76,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.83
77,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.847
78,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.864
79,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.881
80,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.899
81,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.916
82,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.933
83,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.95
84,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.966
85,Infrastructure spending,Adopted technology (A<sub>t</sub>),0.983
86,Infrastructure spending,Adopted technology (A<sub>t</sub>),1.0
87,Infrastructure spending,Adopted technology (A<sub>t</sub>),1.016
88,Infrastructure spending,Adopted technology (A<sub>t</sub>),1.033
89,Infrastructure spending,Adopted technology (A<sub>t</sub>),1.049
90,Infrastructure spending,Adopted technology (A<sub>t</sub>),1.065
91,Infrastructure spending,Adopted technology (A<sub>t</sub>),1.081
92,Infrastructure spending,Adopted technology (A<sub>t</sub>),1.097
93,Infrastructure spending,Adopted technology (A<sub>t</sub>),1.113
94,Infrastructure spending,Adopted technology (A<sub>t</sub>),1.129
95,Infrastructure spending,Adopted technology (A<sub>t</sub>),1.144
96,Infrastructure spending,Adopted technology (A<sub>t</sub>),1.16
97,Infrastructure spending,Adopted technology (A<sub>t</sub>),1.175
98,Infrastructure spending,Adopted technology (A<sub>t</sub>),1.191
99,Infrastructure spending,Adopted technology (A<sub>t</sub>),1.206
100,Infrastructure spending,Adopted technology (A<sub>t</sub>),1.221
1,Human-capital spending,Adopted technology (A<sub>t</sub>),0.003
2,Human-capital spending,Adopted technology (A<sub>t</sub>),0.005
3,Human-capital spending,Adopted technology (A<sub>t</sub>),0.006
4,Human-capital spending,Adopted technology (A<sub>t</sub>),0.005
5,Human-capital spending,Adopted technology (A<sub>t</sub>),0.004
6,Human-capital spending,Adopted technology (A<sub>t</sub>),0.001
7,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.004
8,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.009
9,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.016
10,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.024
11,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.032
12,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.041
13,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.051
14,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.061
15,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.071
16,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.081
17,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.091
18,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.101
19,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.111
20,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.12
21,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.129
22,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.137
23,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.144
24,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.151
25,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.156
26,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.161
27,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.165
28,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.167
29,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.169
30,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.169
31,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.168
32,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.166
33,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.163
34,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.158
35,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.152
36,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.145
37,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.136
38,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.126
39,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.114
40,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.102
41,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.087
42,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.072
43,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.055
44,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.037
45,Human-capital spending,Adopted technology (A<sub>t</sub>),-0.017
46,Human-capital spending,Adopted technology (A<sub>t</sub>),0.004
47,Human-capital spending,Adopted technology (A<sub>t</sub>),0.026
48,Human-capital spending,Adopted technology (A<sub>t</sub>),0.049
49,Human-capital spending,Adopted technology (A<sub>t</sub>),0.074
50,Human-capital spending,Adopted technology (A<sub>t</sub>),0.1
51,Human-capital spending,Adopted technology (A<sub>t</sub>),0.128
52,Human-capital spending,Adopted technology (A<sub>t</sub>),0.156
53,Human-capital spending,Adopted technology (A<sub>t</sub>),0.186
54,Human-capital spending,Adopted technology (A<sub>t</sub>),0.217
55,Human-capital spending,Adopted technology (A<sub>t</sub>),0.249
56,Human-capital spending,Adopted technology (A<sub>t</sub>),0.283
57,Human-capital spending,Adopted technology (A<sub>t</sub>),0.317
58,Human-capital spending,Adopted technology (A<sub>t</sub>),0.353
59,Human-capital spending,Adopted technology (A<sub>t</sub>),0.389
60,Human-capital spending,Adopted technology (A<sub>t</sub>),0.427
61,Human-capital spending,Adopted technology (A<sub>t</sub>),0.466
62,Human-capital spending,Adopted technology (A<sub>t</sub>),0.505
63,Human-capital spending,Adopted technology (A<sub>t</sub>),0.546
64,Human-capital spending,Adopted technology (A<sub>t</sub>),0.588
65,Human-capital spending,Adopted technology (A<sub>t</sub>),0.63
66,Human-capital spending,Adopted technology (A<sub>t</sub>),0.673
67,Human-capital spending,Adopted technology (A<sub>t</sub>),0.718
68,Human-capital spending,Adopted technology (A<sub>t</sub>),0.763
69,Human-capital spending,Adopted technology (A<sub>t</sub>),0.808
70,Human-capital spending,Adopted technology (A<sub>t</sub>),0.855
71,Human-capital spending,Adopted technology (A<sub>t</sub>),0.902
72,Human-capital spending,Adopted technology (A<sub>t</sub>),0.95
73,Human-capital spending,Adopted technology (A<sub>t</sub>),0.999
74,Human-capital spending,Adopted technology (A<sub>t</sub>),1.048
75,Human-capital spending,Adopted technology (A<sub>t</sub>),1.098
76,Human-capital spending,Adopted technology (A<sub>t</sub>),1.149
77,Human-capital spending,Adopted technology (A<sub>t</sub>),1.2
78,Human-capital spending,Adopted technology (A<sub>t</sub>),1.251
79,Human-capital spending,Adopted technology (A<sub>t</sub>),1.304
80,Human-capital spending,Adopted technology (A<sub>t</sub>),1.356
81,Human-capital spending,Adopted technology (A<sub>t</sub>),1.409
82,Human-capital spending,Adopted technology (A<sub>t</sub>),1.463
83,Human-capital spending,Adopted technology (A<sub>t</sub>),1.517
84,Human-capital spending,Adopted technology (A<sub>t</sub>),1.571
85,Human-capital spending,Adopted technology (A<sub>t</sub>),1.626
86,Human-capital spending,Adopted technology (A<sub>t</sub>),1.681
87,Human-capital spending,Adopted technology (A<sub>t</sub>),1.736
88,Human-capital spending,Adopted technology (A<sub>t</sub>),1.792
89,Human-capital spending,Adopted technology (A<sub>t</sub>),1.848
90,Human-capital spending,Adopted technology (A<sub>t</sub>),1.904
91,Human-capital spending,Adopted technology (A<sub>t</sub>),1.96
92,Human-capital spending,Adopted technology (A<sub>t</sub>),2.017
93,Human-capital spending,Adopted technology (A<sub>t</sub>),2.073
94,Human-capital spending,Adopted technology (A<sub>t</sub>),2.13
95,Human-capital spending,Adopted technology (A<sub>t</sub>),2.187
96,Human-capital spending,Adopted technology (A<sub>t</sub>),2.244
97,Human-capital spending,Adopted technology (A<sub>t</sub>),2.301
98,Human-capital spending,Adopted technology (A<sub>t</sub>),2.359
99,Human-capital spending,Adopted technology (A<sub>t</sub>),2.416
100,Human-capital spending,Adopted technology (A<sub>t</sub>),2.473
1,R&D spending,Adopted technology (A<sub>t</sub>),-0.158
2,R&D spending,Adopted technology (A<sub>t</sub>),-0.336
3,R&D spending,Adopted technology (A<sub>t</sub>),-0.404
4,R&D spending,Adopted technology (A<sub>t</sub>),-0.389
5,R&D spending,Adopted technology (A<sub>t</sub>),-0.312
6,R&D spending,Adopted technology (A<sub>t</sub>),-0.188
7,R&D spending,Adopted technology (A<sub>t</sub>),-0.03
8,R&D spending,Adopted technology (A<sub>t</sub>),0.155
9,R&D spending,Adopted technology (A<sub>t</sub>),0.358
10,R&D spending,Adopted technology (A<sub>t</sub>),0.573
11,R&D spending,Adopted technology (A<sub>t</sub>),0.797
12,R&D spending,Adopted technology (A<sub>t</sub>),1.026
13,R&D spending,Adopted technology (A<sub>t</sub>),1.257
14,R&D spending,Adopted technology (A<sub>t</sub>),1.488
15,R&D spending,Adopted technology (A<sub>t</sub>),1.719
16,R&D spending,Adopted technology (A<sub>t</sub>),1.947
17,R&D spending,Adopted technology (A<sub>t</sub>),2.173
18,R&D spending,Adopted technology (A<sub>t</sub>),2.395
19,R&D spending,Adopted technology (A<sub>t</sub>),2.612
20,R&D spending,Adopted technology (A<sub>t</sub>),2.826
21,R&D spending,Adopted technology (A<sub>t</sub>),3.035
22,R&D spending,Adopted technology (A<sub>t</sub>),3.239
23,R&D spending,Adopted technology (A<sub>t</sub>),3.439
24,R&D spending,Adopted technology (A<sub>t</sub>),3.634
