horizon_quarter,experiment,variable,pct_dev
2,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.143
3,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.174
4,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.212
5,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.253
6,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.296
7,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.339
8,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.382
9,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.424
10,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.464
11,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.502
12,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.537
13,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.57
14,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.601
15,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.629
16,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.654
17,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.677
18,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.698
19,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.717
20,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.734
21,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.748
22,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.761
23,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.772
24,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.781
25,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.789
26,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.796
27,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.801
28,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.805
29,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.807
30,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.809
31,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.81
32,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.81
33,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.809
34,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.807
35,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.804
36,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.801
37,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.798
38,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.794
39,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.789
40,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.784
41,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.779
42,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.773
43,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.767
44,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.761
45,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.754
46,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.747
47,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.74
48,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.733
49,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.726
50,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.718
51,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.711
52,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.703
53,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.695
54,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.687
55,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.68
56,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.672
57,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.664
58,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.656
59,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.648
60,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.64
61,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.632
62,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.624
63,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.616
64,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.608
65,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.6
66,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.593
67,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.585
68,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.577
69,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.57
70,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.562
71,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.554
72,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.547
73,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.54
74,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.532
75,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.525
76,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.518
77,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.511
78,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.504
79,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.497
80,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.49
81,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.483
82,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.476
83,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.47
84,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.463
85,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.456
86,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.45
87,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.444
88,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.437
89,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.431
90,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.425
91,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.419
92,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.413
93,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.407
94,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.401
95,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.396
96,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.39
97,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.384
98,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.379
99,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.373
100,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.368
1,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.019
2,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.008
3,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.025
4,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.039
5,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.051
6,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.061
7,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.071
8,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.079
9,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.087
10,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.094
11,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.101
12,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.107
13,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.112
14,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.116
15,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.121
16,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.124
17,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.128
18,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.13
19,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.133
20,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.135
21,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.137
22,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.139
23,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.14
24,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.141
25,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.142
26,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.143
27,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.143
28,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.143
29,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.144
30,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.144
31,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.144
32,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.143
33,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.143
34,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.143
35,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.142
36,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.142
37,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.141
38,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.14
39,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.139
40,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.139
41,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.138
42,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.137
43,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.136
44,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.135
45,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.134
46,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.133
47,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.132
48,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.13
49,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.129
50,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.128
51,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.127
52,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.126
53,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.125
54,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.123
55,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.122
56,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.121
57,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.12
58,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.119
59,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.117
60,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.116
61,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.115
62,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.114
63,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.112
64,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.111
65,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.11
66,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.109
67,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.107
68,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.106
69,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.105
70,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.104
71,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.103
72,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.101
73,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.1
74,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.099
75,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.098
76,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.097
77,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.096
78,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.095
79,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.093
80,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.092
81,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.091
82,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.09
83,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.089
84,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.088
85,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.087
86,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.086
87,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.085
88,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.084
89,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.083
90,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.082
91,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.081
92,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.08
93,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.079
94,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.078
95,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.077
96,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.076
97,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.075
98,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.074
99,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.073
100,AE: Infrastructure investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.072
1,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.015
2,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.038
3,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.039
4,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.034
5,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.029
6,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.025
7,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.023
8,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.022
9,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.023
10,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.025
11,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.028
12,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.031
13,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.036
14,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.041
15,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.047
16,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.053
17,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.06
18,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.067
19,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.074
20,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.082
21,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.09
22,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.098
23,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.106
24,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.114
25,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.122
26,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.13
27,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.139
28,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.147
29,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.155
30,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.163
31,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.17
32,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.178
33,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.186
34,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.193
35,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.2
36,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.207
37,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.214
38,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.221
39,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.227
40,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.234
41,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.24
42,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.245
43,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.251
44,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.257
45,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.262
46,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.267
47,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.272
48,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.276
49,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.281
50,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.285
51,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.289
52,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.293
53,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.297
54,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.3
55,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.304
56,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.307
57,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.31
58,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.312
59,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.315
60,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.317
61,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.319
62,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.322
63,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.323
64,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.325
65,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.327
66,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.328
67,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.33
68,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.331
69,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.332
70,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.333
71,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.333
72,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.334
73,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.334
74,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.335
75,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.335
76,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.335
77,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.335
78,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.335
79,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.335
80,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.335
81,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.335
82,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.334
83,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.334
84,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.333
85,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.332
86,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.331
87,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.33
88,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.33
89,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.329
90,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.327
91,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.326
92,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.325
93,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.324
94,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.322
95,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.321
96,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.32
97,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.318
98,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.316
99,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.315
100,AE: Human capital investment,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.313
1,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.025
2,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.019
3,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.015
4,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.009
5,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.001
6,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.014
7,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.029
8,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.045
9,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.063
10,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.08
11,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.097
12,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.113
13,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.129
14,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.144
15,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.158
16,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.172
17,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.184
18,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.195
19,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.206
20,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.215
21,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.224
22,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.231
23,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.238
24,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.245
