horizon_quarter,experiment,variable,pct_dev
32,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.545
33,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.56
34,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.575
35,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.59
36,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.604
37,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.618
38,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.632
39,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.645
40,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.658
41,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.671
42,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.683
43,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.695
44,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.707
45,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.718
46,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.729
47,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.74
48,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.75
49,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.76
50,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.769
51,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.778
52,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.787
53,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.796
54,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.804
55,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.812
56,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.82
57,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.827
58,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.834
59,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.841
60,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.847
61,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.853
62,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.859
63,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.865
64,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.87
65,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.875
66,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.88
67,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.885
68,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.889
69,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.893
70,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.897
71,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.9
72,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.904
73,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.907
74,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.91
75,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.913
76,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.915
77,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.918
78,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.92
79,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.922
80,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.924
81,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.925
82,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.927
83,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.928
84,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.929
85,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.93
86,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.931
87,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.932
88,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.932
89,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.932
90,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.933
91,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.933
92,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.933
93,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.933
94,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.932
95,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.932
96,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.931
97,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.931
98,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.93
99,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.929
100,AE: Human capital investment,Inflation (Π<sub>t</sub>),0.928
1,AE: R&D spending,Inflation (Π<sub>t</sub>),0.156
2,AE: R&D spending,Inflation (Π<sub>t</sub>),0.17
3,AE: R&D spending,Inflation (Π<sub>t</sub>),0.198
4,AE: R&D spending,Inflation (Π<sub>t</sub>),0.23
5,AE: R&D spending,Inflation (Π<sub>t</sub>),0.263
6,AE: R&D spending,Inflation (Π<sub>t</sub>),0.294
7,AE: R&D spending,Inflation (Π<sub>t</sub>),0.325
8,AE: R&D spending,Inflation (Π<sub>t</sub>),0.353
9,AE: R&D spending,Inflation (Π<sub>t</sub>),0.38
10,AE: R&D spending,Inflation (Π<sub>t</sub>),0.405
11,AE: R&D spending,Inflation (Π<sub>t</sub>),0.428
12,AE: R&D spending,Inflation (Π<sub>t</sub>),0.45
13,AE: R&D spending,Inflation (Π<sub>t</sub>),0.47
14,AE: R&D spending,Inflation (Π<sub>t</sub>),0.489
15,AE: R&D spending,Inflation (Π<sub>t</sub>),0.506
16,AE: R&D spending,Inflation (Π<sub>t</sub>),0.522
17,AE: R&D spending,Inflation (Π<sub>t</sub>),0.536
18,AE: R&D spending,Inflation (Π<sub>t</sub>),0.549
19,AE: R&D spending,Inflation (Π<sub>t</sub>),0.561
20,AE: R&D spending,Inflation (Π<sub>t</sub>),0.572
21,AE: R&D spending,Inflation (Π<sub>t</sub>),0.582
22,AE: R&D spending,Inflation (Π<sub>t</sub>),0.591
23,AE: R&D spending,Inflation (Π<sub>t</sub>),0.599
24,AE: R&D spending,Inflation (Π<sub>t</sub>),0.606
25,AE: R&D spending,Inflation (Π<sub>t</sub>),0.612
26,AE: R&D spending,Inflation (Π<sub>t</sub>),0.618
27,AE: R&D spending,Inflation (Π<sub>t</sub>),0.622
28,AE: R&D spending,Inflation (Π<sub>t</sub>),0.627
29,AE: R&D spending,Inflation (Π<sub>t</sub>),0.63
30,AE: R&D spending,Inflation (Π<sub>t</sub>),0.633
31,AE: R&D spending,Inflation (Π<sub>t</sub>),0.636
32,AE: R&D spending,Inflation (Π<sub>t</sub>),0.638
33,AE: R&D spending,Inflation (Π<sub>t</sub>),0.64
34,AE: R&D spending,Inflation (Π<sub>t</sub>),0.641
35,AE: R&D spending,Inflation (Π<sub>t</sub>),0.642
36,AE: R&D spending,Inflation (Π<sub>t</sub>),0.642
37,AE: R&D spending,Inflation (Π<sub>t</sub>),0.642
38,AE: R&D spending,Inflation (Π<sub>t</sub>),0.642
39,AE: R&D spending,Inflation (Π<sub>t</sub>),0.642
40,AE: R&D spending,Inflation (Π<sub>t</sub>),0.641
41,AE: R&D spending,Inflation (Π<sub>t</sub>),0.641
42,AE: R&D spending,Inflation (Π<sub>t</sub>),0.639
43,AE: R&D spending,Inflation (Π<sub>t</sub>),0.638
44,AE: R&D spending,Inflation (Π<sub>t</sub>),0.637
45,AE: R&D spending,Inflation (Π<sub>t</sub>),0.635
46,AE: R&D spending,Inflation (Π<sub>t</sub>),0.634
47,AE: R&D spending,Inflation (Π<sub>t</sub>),0.632
48,AE: R&D spending,Inflation (Π<sub>t</sub>),0.63
49,AE: R&D spending,Inflation (Π<sub>t</sub>),0.628
50,AE: R&D spending,Inflation (Π<sub>t</sub>),0.625
51,AE: R&D spending,Inflation (Π<sub>t</sub>),0.623
52,AE: R&D spending,Inflation (Π<sub>t</sub>),0.621
53,AE: R&D spending,Inflation (Π<sub>t</sub>),0.618
54,AE: R&D spending,Inflation (Π<sub>t</sub>),0.616
55,AE: R&D spending,Inflation (Π<sub>t</sub>),0.613
56,AE: R&D spending,Inflation (Π<sub>t</sub>),0.61
57,AE: R&D spending,Inflation (Π<sub>t</sub>),0.607
58,AE: R&D spending,Inflation (Π<sub>t</sub>),0.605
59,AE: R&D spending,Inflation (Π<sub>t</sub>),0.602
60,AE: R&D spending,Inflation (Π<sub>t</sub>),0.599
61,AE: R&D spending,Inflation (Π<sub>t</sub>),0.596
62,AE: R&D spending,Inflation (Π<sub>t</sub>),0.593
63,AE: R&D spending,Inflation (Π<sub>t</sub>),0.59
64,AE: R&D spending,Inflation (Π<sub>t</sub>),0.587
65,AE: R&D spending,Inflation (Π<sub>t</sub>),0.584
66,AE: R&D spending,Inflation (Π<sub>t</sub>),0.581
67,AE: R&D spending,Inflation (Π<sub>t</sub>),0.578
68,AE: R&D spending,Inflation (Π<sub>t</sub>),0.575
69,AE: R&D spending,Inflation (Π<sub>t</sub>),0.572
70,AE: R&D spending,Inflation (Π<sub>t</sub>),0.569
71,AE: R&D spending,Inflation (Π<sub>t</sub>),0.566
72,AE: R&D spending,Inflation (Π<sub>t</sub>),0.563
73,AE: R&D spending,Inflation (Π<sub>t</sub>),0.56
74,AE: R&D spending,Inflation (Π<sub>t</sub>),0.557
75,AE: R&D spending,Inflation (Π<sub>t</sub>),0.553
76,AE: R&D spending,Inflation (Π<sub>t</sub>),0.55
77,AE: R&D spending,Inflation (Π<sub>t</sub>),0.547
78,AE: R&D spending,Inflation (Π<sub>t</sub>),0.544
79,AE: R&D spending,Inflation (Π<sub>t</sub>),0.541
80,AE: R&D spending,Inflation (Π<sub>t</sub>),0.538
81,AE: R&D spending,Inflation (Π<sub>t</sub>),0.535
82,AE: R&D spending,Inflation (Π<sub>t</sub>),0.532
83,AE: R&D spending,Inflation (Π<sub>t</sub>),0.529
84,AE: R&D spending,Inflation (Π<sub>t</sub>),0.526
85,AE: R&D spending,Inflation (Π<sub>t</sub>),0.523
86,AE: R&D spending,Inflation (Π<sub>t</sub>),0.52
87,AE: R&D spending,Inflation (Π<sub>t</sub>),0.517
88,AE: R&D spending,Inflation (Π<sub>t</sub>),0.514
89,AE: R&D spending,Inflation (Π<sub>t</sub>),0.511
90,AE: R&D spending,Inflation (Π<sub>t</sub>),0.508
91,AE: R&D spending,Inflation (Π<sub>t</sub>),0.505
92,AE: R&D spending,Inflation (Π<sub>t</sub>),0.502
93,AE: R&D spending,Inflation (Π<sub>t</sub>),0.499
94,AE: R&D spending,Inflation (Π<sub>t</sub>),0.496
95,AE: R&D spending,Inflation (Π<sub>t</sub>),0.493
96,AE: R&D spending,Inflation (Π<sub>t</sub>),0.49
97,AE: R&D spending,Inflation (Π<sub>t</sub>),0.486
98,AE: R&D spending,Inflation (Π<sub>t</sub>),0.483
99,AE: R&D spending,Inflation (Π<sub>t</sub>),0.48
100,AE: R&D spending,Inflation (Π<sub>t</sub>),0.477
1,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.222
2,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.256
3,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.289
4,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.32
5,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.349
6,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.376
7,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.401
8,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.424
9,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.446
10,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.467
11,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.486
12,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.504
13,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.521
14,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.536
15,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.551
16,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.565
17,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.577
18,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.589
19,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.601
20,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.611
21,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.621
22,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.63
23,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.639
24,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.647
25,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.654
26,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.661
27,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.668
28,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.674
29,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.68
30,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.686
31,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.691
32,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.696
33,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.7
34,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.704
35,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.708
36,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.712
37,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.715
38,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.719
39,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.722
40,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.724
41,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.727
42,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.729
43,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.732
44,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.734
45,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.736
46,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.737
47,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.739
48,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.741
49,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.742
50,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.743
51,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.744
52,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.745
53,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.746
54,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.747
55,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.748
56,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.748
57,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.749
58,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.749
59,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.75
60,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.75
61,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.75
62,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.75
63,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.75
64,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.75
65,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.75
66,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.75
67,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.75
68,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.749
69,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.749
70,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.748
71,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.748
72,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.747
73,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.746
74,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.746
75,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.745
76,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.744
77,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.743
78,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.742
79,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.741
80,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.739
81,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.738
82,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.737
83,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.735
84,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.734
85,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.732
86,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.73
87,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.728
88,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.726
89,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.724
90,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.722
91,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.72
92,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.717
93,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.714
94,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.712
95,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.709
96,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.705
97,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.702
98,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.699
99,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.695
100,AE: Infrastructure investment,Nominal interest rate (R<sub>t</sub>),0.691
1,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.181
2,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.165
3,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.157
4,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.154
5,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.155
6,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.16
7,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.168
8,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.179
9,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.193
10,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.208
11,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.226
12,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.245
13,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.265
14,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.287
15,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.31
16,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.334
17,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.358
18,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.383
19,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.409
20,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.435
21,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.461
22,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.488
23,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.514
24,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.541
25,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.568
26,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.594
27,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.62
28,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.646
29,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.672
30,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.698
31,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.723
32,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.748
33,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.772
34,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.796
35,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.82
36,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.843
37,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.865
38,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.888
39,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.909
40,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.93
41,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.951
42,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.971
43,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),0.991
44,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.01
45,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.028
46,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.046
47,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.064
48,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.081
49,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.097
50,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.113
51,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.128
52,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.143
53,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.158
54,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.172
55,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.185
56,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.198
57,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.21
58,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.222
59,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.234
60,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.245
61,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.255
62,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.266
63,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.275
64,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.285
65,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.293
66,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.302
67,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.31
68,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.318
69,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.325
70,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.332
71,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.338
72,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.345
73,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.35
74,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.356
75,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.361
76,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.366
77,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.37
78,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.375
79,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.379
80,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.382
81,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.385
82,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.388
83,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.391
84,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.394
85,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.396
86,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.398
87,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.4
88,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.401
89,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.402
90,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.403
91,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.404
92,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.405
93,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.405
94,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.405
95,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.405
96,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.405
97,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.405
98,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.404
99,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.403
100,AE: Human capital investment,Nominal interest rate (R<sub>t</sub>),1.403
1,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.132
2,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.153
3,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.185
4,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.224
5,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.266
6,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.311
7,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.356
8,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.402
9,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.446
10,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.489
11,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.53
12,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.569
13,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.606
14,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.641
15,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.673
16,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.703
17,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.731
18,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.757
19,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.781
20,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.803
21,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.823
22,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.841
23,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.858
24,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.873
25,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.887
26,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.899
27,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.91
28,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.919
29,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.928
30,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.936
31,AE: R&D spending,Nominal interest rate (R<sub>t</sub>),0.942
