"ref_area","source","indicator","time","obs_value","obs_status","best_source"
"FJI","XA:2044","SDG_1041_NOC_RT","2012",43.866,"I",1
"FJI","XA:2044","SDG_1041_NOC_RT","2011",43.89,"I",1
"FJI","XA:2044","SDG_1041_NOC_RT","2010",43.552,"I",1
"FJI","XA:2044","SDG_1041_NOC_RT","2009",43.626,"I",1
"FJI","XA:2044","SDG_1041_NOC_RT","2008",43.098,"I",1
"FJI","XA:2044","SDG_1041_NOC_RT","2007",42.957,"I",1
"FJI","XA:2044","SDG_1041_NOC_RT","2006",42.409,"I",1
"FJI","XA:2044","SDG_1041_NOC_RT","2005",42.21,"I",1
"FJI","XA:2044","SDG_1041_NOC_RT","2004",41.784,"I",1
"FRA","XA:2048","SDG_1041_NOC_RT","2026",59.944,"M",1
"FRA","XA:2048","SDG_1041_NOC_RT","2025",59.996,"M",1
"FRA","XA:2048","SDG_1041_NOC_RT","2024",60.04,"M",1
"FRA","XA:2048","SDG_1041_NOC_RT","2023",59.691,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2022",60.597,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2021",59.681,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2020",60.799,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2019",59.755,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2018",60.193,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2017",60.018,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2016",61.977,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2015",62.169,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2014",63.305,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2013",61.34,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2012",62.095,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2011",62.638,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2010",62.903,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2009",62.209,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2008",60.606,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2007",62.076,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2006",60.968,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2005",60.645,"NA",1
"FRA","XA:2048","SDG_1041_NOC_RT","2004",59.982,"NA",1
"GAB","XA:1937","SDG_1041_NOC_RT","2026",28.732,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2025",28.871,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2024",28.488,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2023",28.725,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2022",28.573,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2021",28.064,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2020",29.205,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2019",28.267,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2018",29.078,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2017",29.177,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2016",28.758,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2015",28.297,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2014",28.19,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2013",27.851,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2012",27.959,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2011",27.482,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2010",27.487,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2009",29.357,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2008",30.31,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2007",27.926,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2006",30.292,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2005",28.915,"I",1
"GAB","XA:1937","SDG_1041_NOC_RT","2004",33.73,"I",1
"GBR","XA:2056","SDG_1041_NOC_RT","2026",57.712,"M",1
"GBR","XA:2056","SDG_1041_NOC_RT","2025",57.704,"M",1
"GBR","XA:2056","SDG_1041_NOC_RT","2024",56.406,"M",1
"GBR","XA:2056","SDG_1041_NOC_RT","2023",55.866,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2022",55.691,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2021",57.401,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2020",59.631,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2019",56.166,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2018",55.865,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2017",55.815,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2016",56.232,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2015",56.176,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2014",56.915,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2013",57.103,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2012",57.499,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2011",57.733,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2010",58.832,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2009",59.532,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2008",59.096,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2007",59.72,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2006",58.761,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2005",58.593,"NA",1
"GBR","XA:2056","SDG_1041_NOC_RT","2004",58.623,"NA",1
"GEO","XA:2060","SDG_1041_NOC_RT","2026",52.086,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2025",51.803,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2024",51.318,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2023",55.325,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2022",51.82,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2021",51.202,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2020",53.551,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2019",54.442,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2018",51.504,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2017",51.436,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2016",51.767,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2015",48.599,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2014",48.006,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2013",49.005,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2012",45.354,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2011",43.529,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2010",41.815,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2009",48.915,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2008",41.999,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2007",35.529,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2006",31.991,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2005",32.777,"I",1
"GEO","XA:2060","SDG_1041_NOC_RT","2004",32.743,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2026",42.351,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2025",42.497,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2024",42.155,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2023",42.727,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2022",42.588,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2021",42.23,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2020",42.615,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2019",42.566,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2018",42.823,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2017",42.671,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2016",43.954,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2015",44.581,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2014",44.387,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2013",43.498,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2012",43.077,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2011",42.138,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2010",43.253,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2009",43.762,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2008",42.894,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2007",43.747,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2006",43.306,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2005",43.403,"I",1
"GHA","XA:2064","SDG_1041_NOC_RT","2004",43.465,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2026",35.655,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2025",36.183,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2024",36.385,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2023",36.356,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2022",36.766,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2021",35.619,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2020",36.153,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2019",36.36,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2018",36.698,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2017",39.147,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2016",38.665,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2015",44.564,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2014",45.184,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2013",45.604,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2012",45.345,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2011",46.937,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2010",47.815,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2009",49.004,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2008",46.297,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2007",47.003,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2006",48.695,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2005",47.236,"I",1
"GIN","XA:2068","SDG_1041_NOC_RT","2004",47.645,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2026",41.78,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2025",41.636,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2024",41.758,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2023",41.811,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2022",41.766,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2021",41.878,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2020",43.65,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2019",42.646,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2018",42.534,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2017",42.39,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2016",42.308,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2015",41.511,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2014",41.812,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2013",40.704,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2012",39.88,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2011",41.83,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2010",39.824,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2009",39.747,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2008",39.829,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2007",40.304,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2006",40.831,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2005",41.096,"I",1
"GMB","XA:2075","SDG_1041_NOC_RT","2004",39.753,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2026",37.308,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2025",37.283,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2024",37.375,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2023",37.27,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2022",37.447,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2021",36.945,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2020",37.003,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2019",37.308,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2018",37.751,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2017",37.539,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2016",37.358,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2015",37.193,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2014",38.448,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2013",37.892,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2012",39.101,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2011",36.73,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2010",37.344,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2009",38.116,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2008",37.615,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2007",38.099,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2006",38.077,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2005",37.139,"I",1
"GNB","XA:1885","SDG_1041_NOC_RT","2004",38.452,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2026",40.568,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2025",40.674,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2024",40.544,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2023",40.893,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2022",40.444,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2021",39.742,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2020",41.495,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2019",40.639,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2018",40.703,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2017",40.703,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2016",40.884,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2015",40.926,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2014",40.493,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2013",40.736,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2012",40.154,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2011",40.256,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2010",41.008,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2009",40.51,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2008",39.708,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2007",39.813,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2006",40.151,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2005",39.676,"I",1
"GNQ","XA:2083","SDG_1041_NOC_RT","2004",38.604,"I",1
"GRC","XA:1854","SDG_1041_NOC_RT","2026",51.286,"M",1
"GRC","XA:1854","SDG_1041_NOC_RT","2025",51.299,"M",1
"GRC","XA:1854","SDG_1041_NOC_RT","2024",51.261,"M",1
"GRC","XA:1854","SDG_1041_NOC_RT","2023",51.239,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2022",53.54,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2021",56.907,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2020",58.497,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2019",56.05,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2018",56.584,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2017",54.573,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2016",54.92,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2015",53.854,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2014",56.967,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2013",56.665,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2012",60.223,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2011",60.293,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2010",58.798,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2009",57.604,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2008",55.333,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2007",54.648,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2006",54.811,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2005",56.215,"NA",1
"GRC","XA:1854","SDG_1041_NOC_RT","2004",54.472,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2026",43.921,"M",1
"GTM","XA:1956","SDG_1041_NOC_RT","2025",43.85,"M",1
"GTM","XA:1956","SDG_1041_NOC_RT","2024",43.693,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2023",43.597,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2022",45.496,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2021",47.44,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2020",48.596,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2019",46.867,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2018",48.356,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2017",49.812,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2016",47.78,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2015",48.827,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2014",47.889,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2013",50.099,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2012",38.16,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2011",37.582,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2010",40.848,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2009",41.129,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2008",41.06,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2007",41.785,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2006",43.124,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2005",44.485,"NA",1
"GTM","XA:1956","SDG_1041_NOC_RT","2004",45.675,"NA",1
"GUM","XA:1960","SDG_1041_NOC_RT","2026",51.536,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2025",51.664,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2024",51.777,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2023",51.804,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2022",51.37,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2021",50.927,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2020",53.808,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2019",51.875,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2018",52.414,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2017",52.137,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2016",52.249,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2015",52.144,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2014",51.986,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2013",52,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2012",51.926,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2011",52.253,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2010",51.896,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2009",52.186,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2008",51.924,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2007",52.131,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2006",52.829,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2005",51.649,"I",1
"GUM","XA:1960","SDG_1041_NOC_RT","2004",51.185,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2026",55.689,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2025",56.113,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2024",54.816,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2023",55.084,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2022",53.943,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2021",55.365,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2020",57.958,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2019",55.251,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2018",54.666,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2017",54.871,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2016",54.855,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2015",54.943,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2014",54.903,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2013",54.836,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2012",54.782,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2011",54.783,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2010",54.814,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2009",54.829,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2008",54.885,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2007",54.714,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2006",54.776,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2005",54.993,"I",1
"GUY","XA:1839","SDG_1041_NOC_RT","2004",54.878,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2026",53.41,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2025",53.363,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2024",53.342,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2023",53.191,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2022",54.734,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2021",53.227,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2020",55.644,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2019",53.709,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2018",52.558,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2017",53.834,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2016",54.462,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2015",53.669,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2014",54.517,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2013",54.98,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2012",55.654,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2011",54.799,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2010",54.673,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2009",54.532,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2008",51.836,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2007",52.275,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2006",52.836,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2005",53.256,"I",1
"HKG","XA:1964","SDG_1041_NOC_RT","2004",54.724,"I",1
"HND","XA:1893","SDG_1041_NOC_RT","2026",57.405,"M",1
"HND","XA:1893","SDG_1041_NOC_RT","2025",57.363,"M",1
"HND","XA:1893","SDG_1041_NOC_RT","2024",57.421,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2023",58.85,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2022",56.432,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2021",58.113,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2020",59.863,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2019",58.894,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2018",58.887,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2017",59.04,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2016",57.509,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2015",58.944,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2014",61.523,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2013",65.64,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2012",66.383,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2011",66.442,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2010",70.64,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2009",68.649,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2008",64.114,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2007",63.748,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2006",61.175,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2005",63.308,"NA",1
"HND","XA:1893","SDG_1041_NOC_RT","2004",63.825,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2026",62.96,"M",1
"HRV","XA:2115","SDG_1041_NOC_RT","2025",62.91,"M",1
"HRV","XA:2115","SDG_1041_NOC_RT","2024",62.756,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2023",57.881,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2022",56.425,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2021",55.755,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2020",63.919,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2019",59.525,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2018",60.26,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2017",56.988,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2016",57.286,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2015",59.083,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2014",56.983,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2013",56.716,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2012",57.82,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2011",57.741,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2010",58.293,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2009",59.662,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2008",57.767,"NA",1
"HRV","XA:2115","SDG_1041_NOC_RT","2007",58.005,"NA",1
