experiment,instrument,param,param_value,is_baseline,yd_y0,yd_y1,yd_y2,yd_y3,yd_y4,yd_y5,yd_y6,yd_y7,yd_y8,yd_y9,yd_y10,yd_y11,yd_y12,yd_y13,yd_y14,yd_y15,yd_y16,yd_y17,yd_y18,yd_y19,yd_y20,yd_y21,yd_y22,yd_y23,yd_y24,yd_y25,yd_y26,yd_y27,yd_y28,yd_y29,yd_y30,yd_y31,yd_y32,yd_y33,yd_y34,yd_y35,yd_y36,yd_y37,yd_y38,yd_y39,yd_y40,yd_y41,yd_y42,yd_y43,yd_y44,yd_y45,yd_y46,yd_y47,yd_y48,yd_y49,yd_y50
Model_HumanCapital_exp_grd_perm,Grd,mu,0.15,0,0.000000,0.166585,-0.076708,0.110857,0.393934,0.700689,1.004758,1.297059,1.574954,1.838143,2.087117,2.322595,2.545322,2.756010,2.955318,3.143861,3.322208,3.490895,3.650423,3.801267,3.943875,4.078675,4.206072,4.326450,4.440177,4.547603,4.649059,4.744863,4.835316,4.920704,5.001300,5.077363,5.149139,5.216862,5.280754,5.341024,5.397873,5.451490,5.502054,5.549735,5.594693,5.637082,5.677045,5.714719,5.750232,5.783706,5.815258,5.844994,5.873020,5.899431,5.924320
Model_HumanCapital_exp_grd_perm,Grd,mu,0.2,0,0.000000,0.166585,-0.076708,0.110857,0.393934,0.700689,1.004758,1.297059,1.574954,1.838143,2.087117,2.322595,2.545322,2.756010,2.955318,3.143861,3.322208,3.490895,3.650423,3.801267,3.943875,4.078675,4.206072,4.326450,4.440177,4.547603,4.649059,4.744863,4.835316,4.920704,5.001300,5.077363,5.149139,5.216862,5.280754,5.341024,5.397873,5.451490,5.502054,5.549735,5.594693,5.637082,5.677045,5.714719,5.750232,5.783706,5.815258,5.844994,5.873020,5.899431,5.924320
Model_HumanCapital_exp_grd_perm,Grd,mu,0.25,0,0.000000,0.166585,-0.076708,0.110857,0.393934,0.700689,1.004758,1.297059,1.574954,1.838143,2.087117,2.322595,2.545322,2.756010,2.955318,3.143861,3.322208,3.490895,3.650423,3.801267,3.943875,4.078675,4.206072,4.326450,4.440177,4.547603,4.649059,4.744863,4.835316,4.920704,5.001300,5.077363,5.149139,5.216862,5.280754,5.341024,5.397873,5.451490,5.502054,5.549735,5.594693,5.637082,5.677045,5.714719,5.750232,5.783706,5.815258,5.844994,5.873020,5.899431,5.924320
Model_HumanCapital_exp_grd_perm,Grd,mu,0.3,0,0.000000,0.166585,-0.076708,0.110857,0.393934,0.700689,1.004758,1.297059,1.574954,1.838143,2.087117,2.322595,2.545322,2.756010,2.955318,3.143861,3.322208,3.490895,3.650423,3.801267,3.943875,4.078675,4.206072,4.326450,4.440177,4.547603,4.649059,4.744863,4.835316,4.920704,5.001300,5.077363,5.149139,5.216862,5.280754,5.341024,5.397873,5.451490,5.502054,5.549735,5.594693,5.637082,5.677045,5.714719,5.750232,5.783706,5.815258,5.844994,5.873020,5.899431,5.924320
Model_HumanCapital_exp_grd_perm,Grd,alphaRD,0.0238095,0,0.000000,0.273070,0.163707,0.232797,0.326577,0.425255,0.521646,0.613408,0.700000,0.781514,0.858240,0.930510,0.998641,1.062924,1.123619,1.180960,1.235157,1.286403,1.334873,1.380727,1.424116,1.465177,1.504041,1.540827,1.575649,1.608614,1.639821,1.669365,1.697336,1.723816,1.748886,1.772621,1.795091,1.816364,1.836503,1.855569,1.873619,1.890706,1.906881,1.922194,1.936689,1.950411,1.963400,1.975695,1.987333,1.998349,2.008777,2.018647,2.027989,2.036831,2.045201
Model_HumanCapital_exp_grd_perm,Grd,alphaRD,0.09,0,0.000000,0.166585,-0.076708,0.110857,0.393934,0.700689,1.004758,1.297059,1.574954,1.838143,2.087117,2.322595,2.545322,2.756010,2.955318,3.143861,3.322208,3.490895,3.650423,3.801267,3.943875,4.078675,4.206072,4.326450,4.440177,4.547603,4.649059,4.744863,4.835316,4.920704,5.001300,5.077363,5.149139,5.216862,5.280754,5.341024,5.397873,5.451490,5.502054,5.549735,5.594693,5.637082,5.677045,5.714719,5.750232,5.783706,5.815258,5.844994,5.873020,5.899431,5.924320
Model_HumanCapital_exp_grd_perm,Grd,alphaRD,0.190476,0,0.000000,0.014363,-0.425888,-0.087764,0.449703,1.044771,1.644804,2.230742,2.796012,3.338610,3.858161,4.354854,4.829069,5.281261,5.711926,6.121593,6.510825,6.880220,7.230404,7.562031,7.875776,8.172329,8.452391,8.716666,8.965859,9.200668,9.421783,9.629882,9.825624,10.009653,10.182591,10.345040,10.497578,10.640760,10.775117,10.901158,11.019366,11.130201,11.234101,11.331480,11.422730,11.508224,11.588312,11.663326,11.733579,11.799365,11.860962,11.918631,11.972618,12.023154,12.070456
Model_HumanCapital_exp_grd_perm,Grd,alphaRD,0.333333,0,0.000000,-0.183986,-0.890983,-0.385683,0.458324,1.413950,2.396554,3.374652,4.336180,5.275994,6.191338,7.080265,7.941146,8.772550,9.573237,10.342189,11.078630,11.782037,12.452150,13.088956,13.692683,14.263772,14.802863,15.310759,15.788408,16.236870,16.657294,17.050895,17.418926,17.762668,18.083404,18.382408,18.660935,18.920207,19.161409,19.385680,19.594112,19.787746,19.967569,20.134518,20.289473,20.433266,20.566674,20.690429,20.805215,20.911668,21.010386,21.101923,21.186796,21.265487,21.338443
Model_HumanCapital_exp_grd_perm,Grd,alphaRD,0.47619,0,0.000000,-0.363700,-1.322755,-0.690656,0.410631,1.679902,3.005332,4.345481,5.684115,7.013556,8.328749,9.625269,10.898768,12.144904,13.359430,14.538310,15.677839,16.774744,17.826256,18.830170,19.784869,20.689340,21.543150,22.346419,23.099772,23.804271,24.461355,25.072767,25.640483,26.166648,26.653513,27.103385,27.518580,27.901387,28.254037,28.578685,28.877389,29.152102,29.404665,29.636806,29.850136,30.046156,30.226257,30.391725,30.543750,30.683427,30.811765,30.929691,31.038058,31.137648,31.229181
Model_HumanCapital_exp_grd_perm,Grd,varsigma,0.1,0,0.000000,-0.013263,-0.170425,0.443691,1.116690,1.719715,2.224224,2.635247,2.966874,3.233897,3.449281,3.623687,3.765641,3.881876,3.977683,4.057204,4.123684,4.179665,4.227144,4.267693,4.302551,4.332705,4.358937,4.381877,4.402032,4.419814,4.435559,4.449547,4.462006,4.473131,4.483084,4.492005,4.500011,4.507206,4.513678,4.519504,4.524753,4.529485,4.533753,4.537603,4.541078,4.544215,4.547048,4.549606,4.551916,4.554003,4.555888,4.557592,4.559131,4.560521,4.561778
Model_HumanCapital_exp_grd_perm,Grd,varsigma,0.3,0,0.000000,0.027620,-0.161397,0.396699,1.027848,1.608083,2.105788,2.521520,2.865433,3.149302,3.383925,3.578464,3.740450,3.875987,3.989986,4.086393,4.168375,4.238475,4.298739,4.350818,4.396047,4.435510,4.470092,4.500518,4.527383,4.551184,4.572331,4.591169,4.607990,4.623041,4.636531,4.648641,4.659528,4.669326,4.678154,4.686114,4.693297,4.699782,4.705642,4.710939,4.715729,4.720061,4.723981,4.727529,4.730741,4.733649,4.736283,4.738668,4.740828,4.742785,4.744558
Model_HumanCapital_exp_grd_perm,Grd,varsigma,0.5,0,0.000000,0.077748,-0.149781,0.315205,0.870200,1.401180,1.874103,2.284104,2.636029,2.937273,3.195264,3.416664,3.607197,3.771692,3.914192,4.038069,4.146132,4.240724,4.323801,4.396997,4.461686,4.519018,4.569968,4.615359,4.655889,4.692157,4.724672,4.753874,4.780143,4.803807,4.825152,4.844427,4.861851,4.877617,4.891895,4.904834,4.916568,4.927215,4.936881,4.945660,4.953637,4.960889,4.967482,4.973479,4.978935,4.983900,4.988418,4.992532,4.996277,4.999687,5.002793
Model_HumanCapital_exp_grd_perm,Grd,varsigma,0.8,0,0.000000,0.166585,-0.076708,0.110857,0.393934,0.700689,1.004758,1.297059,1.574954,1.838143,2.087117,2.322595,2.545322,2.756010,2.955318,3.143861,3.322208,3.490895,3.650423,3.801267,3.943875,4.078675,4.206072,4.326450,4.440177,4.547603,4.649059,4.744863,4.835316,4.920704,5.001300,5.077363,5.149139,5.216862,5.280754,5.341024,5.397873,5.451490,5.502054,5.549735,5.594693,5.637082,5.677045,5.714719,5.750232,5.783706,5.815258,5.844994,5.873020,5.899431,5.924320
Model_HumanCapital_exp_grd_perm,Grd,varsigma,0.9,0,0.000000,0.210531,0.029091,0.097603,0.232485,0.390415,0.555346,0.721467,0.886784,1.050691,1.213062,1.373911,1.533277,1.691186,1.847645,2.002643,2.156154,2.308145,2.458574,2.607397,2.754569,2.900043,3.043773,3.185716,3.325829,3.464073,3.600410,3.734806,3.867228,3.997649,4.126041,4.252381,4.376648,4.498824,4.618894,4.736845,4.852667,4.966353,5.077896,5.187294,5.294548,5.399657,5.502627,5.603463,5.702174,5.798768,5.893258,5.985658,6.075982,6.164247,6.250472
Model_HumanCapital_exp_grd_perm,Grd,varsigma,0.95,0,0.000000,0.255899,0.127367,0.154910,0.221456,0.302455,0.388898,0.477556,0.567346,0.657968,0.749390,0.841659,0.934834,1.028965,1.124090,1.220237,1.317420,1.415650,1.514931,1.615263,1.716644,1.819069,1.922533,2.027030,2.132550,2.239086,2.346630,2.455171,2.564701,2.675208,2.786682,2.899112,3.012485,3.126789,3.242012,3.358138,3.475154,3.593044,3.711792,3.831381,3.951792,4.073008,4.195008,4.317771,4.441275,4.565498,4.690415,4.816002,4.942232,5.069077,5.196510
