experiment,instrument,param,param_value,is_baseline,yd_y0,yd_y1,yd_y2,yd_y3,yd_y4,yd_y5,yd_y6,yd_y7,yd_y8,yd_y9,yd_y10,yd_y11,yd_y12,yd_y13,yd_y14,yd_y15,yd_y16,yd_y17,yd_y18,yd_y19,yd_y20,yd_y21,yd_y22,yd_y23,yd_y24,yd_y25,yd_y26,yd_y27,yd_y28,yd_y29,yd_y30,yd_y31,yd_y32,yd_y33,yd_y34,yd_y35,yd_y36,yd_y37,yd_y38,yd_y39,yd_y40,yd_y41,yd_y42,yd_y43,yd_y44,yd_y45,yd_y46,yd_y47,yd_y48,yd_y49,yd_y50
Model_HumanCapital_exp_igi,Igi,alphaG,0.08,0,0.000000,0.315639,0.281741,0.379410,0.431685,0.456454,0.464182,0.461338,0.452000,0.438773,0.423327,0.406733,0.389677,0.372592,0.355751,0.339321,0.323401,0.308046,0.293282,0.279120,0.265558,0.252585,0.240189,0.228352,0.217058,0.206286,0.196017,0.186233,0.176913,0.168040,0.159593,0.151554,0.143907,0.136634,0.129717,0.123142,0.116891,0.110951,0.105306,0.099943,0.094849,0.090010,0.085414,0.081050,0.076906,0.072972,0.069236,0.065690,0.062324,0.059129,0.056097
Model_HumanCapital_exp_igi,Igi,alphaG,0.12,0,0.000000,0.343920,0.403584,0.587653,0.689906,0.741694,0.761804,0.761998,0.749777,0.729969,0.705700,0.678991,0.651146,0.623004,0.595096,0.567757,0.541189,0.515512,0.490791,0.467054,0.444308,0.422543,0.401741,0.381877,0.362923,0.344849,0.327622,0.311210,0.295582,0.280705,0.266548,0.253079,0.240270,0.228089,0.216510,0.205504,0.195045,0.185108,0.175668,0.166701,0.158185,0.150098,0.142419,0.135128,0.128207,0.121636,0.115400,0.109480,0.103862,0.098530,0.093471
Model_HumanCapital_exp_igi,Igi,alphaG,0.17,0,0.000000,0.379426,0.555957,0.848481,1.013598,1.099449,1.135211,1.139284,1.123465,1.095386,1.060006,1.020547,0.979097,0.937006,0.895136,0.854033,0.814034,0.775340,0.738063,0.702257,0.667938,0.635099,0.603713,0.573746,0.545158,0.517901,0.491930,0.467195,0.443647,0.421238,0.399919,0.379643,0.360365,0.342039,0.324623,0.308074,0.292353,0.277419,0.263235,0.249766,0.236977,0.224836,0.213309,0.202368,0.191983,0.182126,0.172772,0.163896,0.155472,0.147480,0.139896
Model_HumanCapital_exp_igi,Igi,alphaG,0.2,0,0.000000,0.400818,0.647417,1.005255,1.208300,1.314741,1.359989,1.366433,1.348460,1.315394,1.273304,1.226138,1.176461,1.125933,1.075618,1.026189,0.978066,0.931499,0.886630,0.843528,0.802217,0.762687,0.724910,0.688846,0.654444,0.621651,0.590408,0.560657,0.532340,0.505396,0.479767,0.455397,0.432230,0.410211,0.389289,0.369411,0.350530,0.332598,0.315569,0.299401,0.284051,0.269479,0.255648,0.242520,0.230062,0.218238,0.207019,0.196373,0.186272,0.176688,0.167595
Model_HumanCapital_exp_igi,Igi,mu,0.05,0,0.000000,0.297315,0.202569,0.244252,0.264191,0.271505,0.271253,0.266464,0.259004,0.250036,0.240294,0.230235,0.220146,0.210201,0.200505,0.191118,0.182073,0.173382,0.165050,0.157073,0.149445,0.142155,0.135193,0.128549,0.122210,0.116164,0.110401,0.104909,0.099676,0.094693,0.089949,0.085433,0.081135,0.077047,0.073158,0.069460,0.065943,0.062601,0.059424,0.056405,0.053536,0.050810,0.048221,0.045762,0.043426,0.041209,0.039103,0.037103,0.035205,0.033402,0.031692
Model_HumanCapital_exp_igi,Igi,mu,0.1,0,0.000000,0.297315,0.202569,0.244252,0.264191,0.271505,0.271253,0.266464,0.259004,0.250036,0.240294,0.230235,0.220146,0.210201,0.200505,0.191118,0.182073,0.173382,0.165050,0.157073,0.149445,0.142155,0.135193,0.128549,0.122210,0.116164,0.110401,0.104909,0.099676,0.094693,0.089949,0.085433,0.081135,0.077047,0.073158,0.069460,0.065943,0.062601,0.059424,0.056405,0.053536,0.050810,0.048221,0.045762,0.043426,0.041209,0.039103,0.037103,0.035205,0.033402,0.031692
Model_HumanCapital_exp_igi,Igi,mu,0.15,0,0.000000,0.297315,0.202569,0.244252,0.264191,0.271505,0.271253,0.266464,0.259004,0.250036,0.240294,0.230235,0.220146,0.210201,0.200505,0.191118,0.182073,0.173382,0.165050,0.157073,0.149445,0.142155,0.135193,0.128549,0.122210,0.116164,0.110401,0.104909,0.099676,0.094693,0.089949,0.085433,0.081135,0.077047,0.073158,0.069460,0.065943,0.062601,0.059424,0.056405,0.053536,0.050810,0.048221,0.045762,0.043426,0.041209,0.039103,0.037103,0.035205,0.033402,0.031692
Model_HumanCapital_exp_igi,Igi,mu,0.2,0,0.000000,0.297315,0.202569,0.244252,0.264191,0.271505,0.271253,0.266464,0.259004,0.250036,0.240294,0.230235,0.220146,0.210201,0.200505,0.191118,0.182073,0.173382,0.165050,0.157073,0.149445,0.142155,0.135193,0.128549,0.122210,0.116164,0.110401,0.104909,0.099676,0.094693,0.089949,0.085433,0.081135,0.077047,0.073158,0.069460,0.065943,0.062601,0.059424,0.056405,0.053536,0.050810,0.048221,0.045762,0.043426,0.041209,0.039103,0.037103,0.035205,0.033402,0.031692
Model_HumanCapital_exp_igi,Igi,mu,0.25,0,0.000000,0.297315,0.202569,0.244252,0.264191,0.271505,0.271253,0.266464,0.259004,0.250036,0.240294,0.230235,0.220146,0.210201,0.200505,0.191118,0.182073,0.173382,0.165050,0.157073,0.149445,0.142155,0.135193,0.128549,0.122210,0.116164,0.110401,0.104909,0.099676,0.094693,0.089949,0.085433,0.081135,0.077047,0.073158,0.069460,0.065943,0.062601,0.059424,0.056405,0.053536,0.050810,0.048221,0.045762,0.043426,0.041209,0.039103,0.037103,0.035205,0.033402,0.031692
Model_HumanCapital_exp_igi,Igi,mu,0.3,0,0.000000,0.297315,0.202569,0.244252,0.264191,0.271505,0.271253,0.266464,0.259004,0.250036,0.240294,0.230235,0.220146,0.210201,0.200505,0.191118,0.182073,0.173382,0.165050,0.157073,0.149445,0.142155,0.135193,0.128549,0.122210,0.116164,0.110401,0.104909,0.099676,0.094693,0.089949,0.085433,0.081135,0.077047,0.073158,0.069460,0.065943,0.062601,0.059424,0.056405,0.053536,0.050810,0.048221,0.045762,0.043426,0.041209,0.039103,0.037103,0.035205,0.033402,0.031692
